Customer ID,Age,Gender,City,Income Bracket,Preferred Cuisines,Mocktail Preference,Cocktail Preference,Order Frequency,Satisfaction (1-5),Spend per Order,Repeat Order,Order Influence,Delivery Issues
680,54,Male,Bangalore,<₹20k,"Continental, Italian, Chinese",Minty Lime,Whiskey Sour,Occasionally,1,680.0,No,Friend Referral,"Late Delivery, Wrong Order"
681,27,Male,Chennai,₹20k–40k,Chinese,Minty Lime,Whiskey Sour,Frequently,5,1293.0,Yes,"Swiggy Ads, Instagram","None, High Price"
682,27,Other,Bangalore,₹20k–40k,Thai,Spicy Guava,Gin & Tonic,Rarely,2,904.0,Yes,"Swiggy Ads, Zomato",Late Delivery
683,36,Female,Delhi,<₹20k,"Italian, Mexican",Virgin Mojito,Gin & Tonic,Occasionally,4,1058.0,Yes,Instagram,Wrong Order
684,34,Other,Bangalore,₹20k–40k,Indian,Minty Lime,Whiskey Sour,Frequently,2,1140.0,Yes,Swiggy Ads,None
685,38,Female,Delhi,₹80k+,Italian,Virgin Mojito,Margarita,Frequently,4,1062.0,No,"Swiggy Ads, Google Search",Wrong Order
686,31,Female,Bangalore,₹60k–80k,Chinese,Spicy Guava,Rum Punch,Occasionally,4,858.0,No,Swiggy Ads,None
687,26,Other,Chennai,₹60k–80k,Mexican,Fruit Fizz,Rum Punch,Rarely,5,1232.0,Yes,"Zomato, Friend Referral, Swiggy Ads",Late Delivery
688,18,Other,Chennai,<₹20k,"Chinese, Mexican, Continental",Fruit Fizz,Margarita,Occasionally,2,1103.0,Yes,"Zomato, Swiggy Ads, Google Search",High Price
689,30,Other,Chennai,₹40k–60k,"Thai, Continental",Fruit Fizz,Margarita,Rarely,2,1040.0,Yes,"Instagram, Google Search, Swiggy Ads",Small Portion
690,21,Male,Hyderabad,<₹20k,"Chinese, Indian",Minty Lime,Margarita,Rarely,1,1035.0,Yes,"Google Search, Friend Referral, Swiggy Ads",None
691,18,Female,Mumbai,₹20k–40k,Chinese,Fruit Fizz,Margarita,Rarely,2,1336.0,Yes,Google Search,"High Price, Late Delivery"
692,57,Male,Chennai,₹40k–60k,Italian,Minty Lime,Margarita,Rarely,1,854.0,Yes,Swiggy Ads,"Small Portion, None"
693,49,Male,Delhi,₹20k–40k,"Mexican, Indian, Chinese",Spicy Guava,Margarita,Occasionally,3,1083.0,Yes,"Instagram, Google Search","Late Delivery, None"
694,51,Other,Chennai,₹80k+,"Chinese, Mexican",Spicy Guava,Rum Punch,Frequently,3,894.0,Yes,"Instagram, Zomato","High Price, Wrong Order"
695,45,Male,Hyderabad,₹20k–40k,Indian,Minty Lime,Margarita,Frequently,3,613.0,Yes,"Friend Referral, Swiggy Ads, Zomato",None
696,48,Other,Delhi,₹80k+,"Mexican, Italian, Thai",Virgin Mojito,Whiskey Sour,Frequently,2,607.0,Yes,"Swiggy Ads, Friend Referral",High Price
697,25,Female,Hyderabad,₹80k+,"Italian, Thai",Fruit Fizz,Margarita,Frequently,2,797.0,Yes,"Zomato, Google Search",Late Delivery
698,56,Other,Delhi,₹20k–40k,"Thai, Italian, Continental",Fruit Fizz,Margarita,Frequently,1,868.0,Yes,Zomato,Small Portion
699,43,Male,Bangalore,₹20k–40k,"Chinese, Thai, Italian",Fruit Fizz,Rum Punch,Frequently,4,1435.0,Yes,"Zomato, Friend Referral, Swiggy Ads","Small Portion, Late Delivery"
700,51,Male,Mumbai,₹80k+,"Chinese, Continental, Indian",Minty Lime,Rum Punch,Occasionally,1,1140.0,Yes,"Instagram, Zomato, Google Search","None, Late Delivery"
701,20,Other,Mumbai,₹40k–60k,"Mexican, Italian",Spicy Guava,Margarita,Rarely,3,1158.0,Yes,"Google Search, Zomato, Friend Referral","None, Small Portion"
702,29,Other,Hyderabad,₹80k+,"Thai, Italian",Fruit Fizz,Rum Punch,Frequently,1,873.0,Yes,"Friend Referral, Google Search, Zomato",None
703,18,Male,Mumbai,₹60k–80k,"Continental, Mexican",Spicy Guava,Gin & Tonic,Occasionally,4,1012.0,Yes,"Instagram, Google Search","High Price, Small Portion"
704,22,Female,Hyderabad,₹80k+,Thai,Fruit Fizz,Rum Punch,Frequently,2,1461.0,Yes,"Swiggy Ads, Google Search",Late Delivery
705,47,Female,Hyderabad,₹40k–60k,"Italian, Indian",Fruit Fizz,Rum Punch,Frequently,1,757.0,Yes,Instagram,Small Portion
706,47,Other,Hyderabad,₹60k–80k,Thai,Minty Lime,Rum Punch,Rarely,3,1091.0,No,"Instagram, Friend Referral","High Price, Small Portion"
707,34,Female,Mumbai,<₹20k,Chinese,Virgin Mojito,Rum Punch,Rarely,3,1322.0,Yes,"Google Search, Instagram, Friend Referral","Wrong Order, High Price"
708,40,Male,Hyderabad,<₹20k,Mexican,Minty Lime,Whiskey Sour,Rarely,2,1193.0,Yes,Friend Referral,Wrong Order
709,32,Other,Mumbai,₹40k–60k,Indian,Fruit Fizz,Whiskey Sour,Frequently,1,1360.0,Yes,"Swiggy Ads, Friend Referral","Small Portion, Wrong Order"
710,54,Male,Hyderabad,₹80k+,"Thai, Continental, Italian",Fruit Fizz,Whiskey Sour,Frequently,4,1043.0,Yes,"Zomato, Google Search, Swiggy Ads","None, Wrong Order"
711,38,Male,Chennai,₹20k–40k,"Continental, Mexican",Virgin Mojito,Margarita,Frequently,2,1121.0,Yes,"Friend Referral, Instagram, Google Search","High Price, Wrong Order"
712,31,Female,Hyderabad,₹40k–60k,"Thai, Italian",Spicy Guava,Margarita,Rarely,1,1022.0,Yes,"Friend Referral, Google Search, Zomato","Small Portion, Late Delivery"
713,19,Other,Delhi,₹60k–80k,"Indian, Chinese",Spicy Guava,Gin & Tonic,Occasionally,5,1107.0,Yes,"Swiggy Ads, Friend Referral","High Price, Wrong Order"
714,28,Other,Hyderabad,₹60k–80k,Thai,Fruit Fizz,Whiskey Sour,Frequently,3,817.0,Yes,"Instagram, Zomato, Swiggy Ads",Small Portion
715,56,Female,Bangalore,<₹20k,"Continental, Indian",Spicy Guava,Margarita,Frequently,4,1158.0,Yes,"Zomato, Swiggy Ads","Small Portion, Wrong Order"
716,55,Male,Hyderabad,₹60k–80k,"Indian, Mexican",Fruit Fizz,Rum Punch,Frequently,4,1059.0,Yes,Swiggy Ads,"Small Portion, High Price"
717,51,Male,Delhi,₹40k–60k,"Mexican, Chinese",Virgin Mojito,Rum Punch,Occasionally,4,1013.0,No,"Swiggy Ads, Instagram",Small Portion
718,55,Male,Delhi,₹60k–80k,"Mexican, Indian",Virgin Mojito,Whiskey Sour,Frequently,3,1349.0,Yes,"Instagram, Swiggy Ads","Small Portion, Late Delivery"
719,51,Male,Mumbai,₹40k–60k,"Italian, Indian",Fruit Fizz,Gin & Tonic,Occasionally,1,947.0,No,Google Search,None
720,35,Other,Chennai,₹20k–40k,"Chinese, Mexican",Virgin Mojito,Gin & Tonic,Frequently,2,1242.0,No,Friend Referral,"High Price, Small Portion"
721,47,Other,Hyderabad,<₹20k,"Mexican, Thai",Minty Lime,Rum Punch,Occasionally,1,1261.0,Yes,Swiggy Ads,"None, High Price"
722,32,Female,Mumbai,₹60k–80k,Mexican,Minty Lime,Gin & Tonic,Frequently,2,1171.0,Yes,"Friend Referral, Google Search, Zomato","Small Portion, High Price"
723,44,Female,Chennai,₹40k–60k,"Chinese, Italian",Virgin Mojito,Whiskey Sour,Rarely,4,807.0,Yes,"Friend Referral, Swiggy Ads, Google Search",None
724,51,Other,Hyderabad,₹80k+,Thai,Fruit Fizz,Rum Punch,Rarely,1,1072.0,No,"Instagram, Friend Referral",None
725,55,Other,Bangalore,<₹20k,Italian,Fruit Fizz,Margarita,Rarely,4,1392.0,No,Zomato,"Late Delivery, Small Portion"
726,50,Male,Hyderabad,₹20k–40k,Thai,Virgin Mojito,Margarita,Rarely,5,636.0,Yes,"Zomato, Instagram, Friend Referral","Wrong Order, High Price"
727,41,Male,Delhi,₹40k–60k,"Thai, Mexican",Spicy Guava,Gin & Tonic,Frequently,4,962.0,No,Friend Referral,"None, High Price"
728,32,Female,Delhi,₹20k–40k,Indian,Minty Lime,Rum Punch,Rarely,4,1232.0,Yes,Google Search,Small Portion
729,47,Other,Bangalore,₹20k–40k,Indian,Spicy Guava,Rum Punch,Occasionally,2,977.0,Yes,"Swiggy Ads, Instagram",Small Portion
730,59,Female,Mumbai,₹60k–80k,"Indian, Chinese, Mexican",Fruit Fizz,Margarita,Rarely,5,1162.0,No,"Google Search, Instagram","None, Late Delivery"
731,34,Other,Chennai,₹60k–80k,"Indian, Chinese",Fruit Fizz,Rum Punch,Rarely,4,1282.0,No,Google Search,"High Price, None"
732,22,Male,Hyderabad,₹40k–60k,Indian,Spicy Guava,Rum Punch,Rarely,4,1046.0,Yes,"Google Search, Zomato",None
733,46,Female,Delhi,₹80k+,"Chinese, Indian",Virgin Mojito,Rum Punch,Frequently,5,1102.0,No,Google Search,None
734,21,Female,Mumbai,₹40k–60k,Italian,Spicy Guava,Gin & Tonic,Rarely,5,1018.0,No,Swiggy Ads,"Late Delivery, High Price"
735,27,Other,Bangalore,₹80k+,"Continental, Italian",Spicy Guava,Rum Punch,Occasionally,1,1060.0,No,Zomato,Late Delivery
736,34,Male,Delhi,₹20k–40k,"Thai, Indian, Continental",Minty Lime,Whiskey Sour,Rarely,2,1421.0,No,"Instagram, Friend Referral",Wrong Order
737,27,Female,Bangalore,<₹20k,Italian,Minty Lime,Gin & Tonic,Rarely,5,987.0,No,"Google Search, Swiggy Ads, Instagram","Wrong Order, Small Portion"
738,34,Male,Hyderabad,₹40k–60k,"Indian, Continental",Spicy Guava,Rum Punch,Rarely,5,929.0,Yes,"Zomato, Swiggy Ads, Instagram",Small Portion
739,37,Female,Chennai,₹40k–60k,"Indian, Continental, Thai",Spicy Guava,Rum Punch,Occasionally,3,1208.0,No,"Zomato, Instagram","High Price, Late Delivery"
740,41,Male,Delhi,₹80k+,Chinese,Fruit Fizz,Whiskey Sour,Rarely,5,831.0,Yes,"Friend Referral, Google Search, Zomato",None
741,22,Other,Delhi,₹20k–40k,"Mexican, Indian",Minty Lime,Gin & Tonic,Occasionally,2,877.0,No,"Swiggy Ads, Instagram, Google Search",High Price
742,51,Female,Hyderabad,₹20k–40k,"Thai, Italian",Minty Lime,Margarita,Occasionally,4,878.0,Yes,"Instagram, Zomato, Friend Referral","High Price, Late Delivery"
743,23,Female,Mumbai,₹80k+,"Thai, Indian, Italian",Fruit Fizz,Margarita,Rarely,4,949.0,Yes,"Friend Referral, Instagram, Swiggy Ads",Late Delivery
744,19,Male,Chennai,₹20k–40k,Indian,Virgin Mojito,Gin & Tonic,Occasionally,4,958.0,Yes,Zomato,Late Delivery
745,30,Male,Delhi,₹60k–80k,"Thai, Italian",Minty Lime,Rum Punch,Frequently,4,1140.0,Yes,"Zomato, Instagram","Small Portion, High Price"
746,28,Female,Chennai,<₹20k,Continental,Minty Lime,Rum Punch,Rarely,3,932.0,Yes,Google Search,None
747,40,Other,Delhi,₹40k–60k,"Thai, Indian, Mexican",Virgin Mojito,Margarita,Rarely,5,1148.0,No,"Friend Referral, Zomato, Google Search","High Price, Late Delivery"
748,33,Male,Chennai,<₹20k,"Chinese, Italian, Indian",Minty Lime,Margarita,Occasionally,4,1173.0,No,"Google Search, Zomato","Small Portion, Wrong Order"
749,48,Male,Bangalore,₹40k–60k,"Italian, Chinese",Minty Lime,Margarita,Occasionally,1,869.0,Yes,"Swiggy Ads, Friend Referral, Google Search",Wrong Order
750,28,Male,Delhi,₹60k–80k,"Mexican, Continental, Italian",Virgin Mojito,Whiskey Sour,Rarely,4,1169.0,No,"Zomato, Swiggy Ads, Friend Referral","High Price, Late Delivery"
751,33,Female,Chennai,₹20k–40k,"Italian, Continental, Mexican",Virgin Mojito,Margarita,Frequently,5,1187.0,No,"Zomato, Google Search, Swiggy Ads",Late Delivery
752,25,Female,Mumbai,₹80k+,"Chinese, Italian",Spicy Guava,Whiskey Sour,Occasionally,4,648.0,Yes,Google Search,Late Delivery
753,21,Female,Bangalore,₹60k–80k,"Italian, Chinese, Thai",Fruit Fizz,Gin & Tonic,Occasionally,3,1059.0,Yes,"Swiggy Ads, Google Search","Small Portion, None"
754,57,Female,Bangalore,<₹20k,"Chinese, Continental",Fruit Fizz,Rum Punch,Frequently,2,899.0,No,"Instagram, Swiggy Ads",None
755,21,Other,Mumbai,₹80k+,Indian,Virgin Mojito,Margarita,Frequently,2,1261.0,Yes,Swiggy Ads,"Wrong Order, Late Delivery"
756,42,Other,Chennai,₹20k–40k,Thai,Virgin Mojito,Rum Punch,Rarely,5,897.0,No,Swiggy Ads,"Small Portion, High Price"
757,20,Female,Hyderabad,₹60k–80k,Chinese,Minty Lime,Rum Punch,Frequently,2,732.0,No,"Friend Referral, Instagram, Google Search",None
758,49,Other,Mumbai,₹80k+,Mexican,Spicy Guava,Margarita,Rarely,2,994.0,No,"Google Search, Friend Referral","None, Wrong Order"
759,20,Male,Chennai,₹60k–80k,Chinese,Spicy Guava,Margarita,Frequently,1,821.0,Yes,"Zomato, Instagram, Friend Referral","None, High Price"
760,44,Male,Mumbai,₹60k–80k,"Indian, Italian, Thai",Virgin Mojito,Gin & Tonic,Occasionally,5,1170.0,Yes,Instagram,"Small Portion, Late Delivery"
761,46,Male,Mumbai,₹20k–40k,"Italian, Thai, Chinese",Minty Lime,Whiskey Sour,Rarely,5,838.0,Yes,"Instagram, Zomato","Late Delivery, None"
762,49,Female,Delhi,₹40k–60k,"Mexican, Continental, Thai",Minty Lime,Whiskey Sour,Rarely,2,996.0,Yes,"Instagram, Friend Referral, Google Search","Wrong Order, Small Portion"
763,36,Male,Chennai,₹80k+,Continental,Fruit Fizz,Rum Punch,Rarely,2,1309.0,Yes,"Swiggy Ads, Zomato, Instagram",Late Delivery
764,38,Other,Hyderabad,₹20k–40k,"Continental, Thai, Italian",Fruit Fizz,Margarita,Frequently,2,1220.0,Yes,"Google Search, Friend Referral",Wrong Order
765,22,Female,Delhi,₹60k–80k,"Chinese, Mexican, Indian",Minty Lime,Gin & Tonic,Occasionally,3,1096.0,Yes,"Friend Referral, Instagram","High Price, Late Delivery"
766,35,Other,Mumbai,₹20k–40k,"Chinese, Mexican",Fruit Fizz,Gin & Tonic,Rarely,4,974.0,No,"Swiggy Ads, Google Search, Friend Referral",Wrong Order
767,45,Male,Mumbai,₹40k–60k,Italian,Virgin Mojito,Gin & Tonic,Rarely,3,1077.0,Yes,"Swiggy Ads, Instagram","High Price, None"
768,59,Male,Mumbai,₹80k+,Indian,Minty Lime,Gin & Tonic,Rarely,5,1138.0,Yes,"Zomato, Instagram","Wrong Order, Late Delivery"
769,39,Male,Chennai,₹40k–60k,Italian,Fruit Fizz,Gin & Tonic,Rarely,1,803.0,Yes,Instagram,"Small Portion, High Price"
770,38,Female,Chennai,<₹20k,"Chinese, Mexican",Spicy Guava,Whiskey Sour,Occasionally,4,1170.0,Yes,"Swiggy Ads, Google Search, Instagram","Small Portion, None"
771,23,Other,Delhi,₹80k+,"Continental, Mexican",Minty Lime,Whiskey Sour,Frequently,1,780.0,Yes,"Swiggy Ads, Google Search","Wrong Order, High Price"
772,18,Female,Hyderabad,₹40k–60k,"Italian, Mexican, Chinese",Minty Lime,Whiskey Sour,Occasionally,5,1114.0,No,Instagram,Small Portion
773,22,Female,Delhi,₹60k–80k,"Continental, Mexican",Spicy Guava,Margarita,Rarely,5,779.0,Yes,"Zomato, Swiggy Ads",Wrong Order
774,58,Male,Bangalore,₹80k+,"Italian, Thai, Chinese",Virgin Mojito,Rum Punch,Occasionally,1,1393.0,No,"Google Search, Zomato, Friend Referral",High Price
775,29,Female,Mumbai,₹80k+,Chinese,Spicy Guava,Gin & Tonic,Rarely,1,1153.0,Yes,"Zomato, Instagram","None, Small Portion"
776,43,Female,Mumbai,₹20k–40k,"Mexican, Indian",Minty Lime,Margarita,Frequently,1,689.0,No,"Zomato, Google Search","Wrong Order, High Price"
777,51,Male,Mumbai,₹60k–80k,"Italian, Chinese",Virgin Mojito,Gin & Tonic,Frequently,5,1000.0,No,Instagram,"Wrong Order, None"
778,31,Female,Delhi,<₹20k,Chinese,Fruit Fizz,Whiskey Sour,Frequently,2,896.0,No,"Google Search, Zomato",Late Delivery
779,43,Male,Delhi,₹40k–60k,Thai,Fruit Fizz,Margarita,Rarely,1,872.0,No,"Zomato, Swiggy Ads",High Price
780,44,Male,Mumbai,₹20k–40k,"Mexican, Italian, Chinese",Fruit Fizz,Whiskey Sour,Occasionally,4,1029.0,No,"Swiggy Ads, Instagram",Wrong Order
781,26,Male,Delhi,₹40k–60k,"Chinese, Mexican, Indian",Minty Lime,Gin & Tonic,Frequently,5,814.0,No,"Zomato, Google Search, Friend Referral","Small Portion, Late Delivery"
782,43,Male,Chennai,<₹20k,Continental,Spicy Guava,Gin & Tonic,Rarely,3,1152.0,Yes,Friend Referral,"Small Portion, High Price"
783,39,Female,Chennai,<₹20k,"Continental, Italian",Virgin Mojito,Rum Punch,Rarely,3,1141.0,Yes,"Swiggy Ads, Instagram, Friend Referral","Small Portion, High Price"
784,47,Male,Delhi,₹80k+,"Italian, Continental, Indian",Fruit Fizz,Gin & Tonic,Occasionally,4,1070.0,Yes,Friend Referral,"High Price, None"
785,34,Male,Mumbai,<₹20k,Mexican,Virgin Mojito,Whiskey Sour,Frequently,2,996.0,Yes,"Google Search, Zomato",None
786,43,Female,Delhi,₹40k–60k,"Chinese, Continental, Thai",Minty Lime,Gin & Tonic,Rarely,1,1132.0,Yes,"Friend Referral, Swiggy Ads","High Price, Wrong Order"
787,53,Female,Delhi,₹60k–80k,"Continental, Thai",Fruit Fizz,Rum Punch,Occasionally,5,1158.0,Yes,"Google Search, Swiggy Ads",Wrong Order
788,18,Other,Delhi,₹60k–80k,"Thai, Mexican",Minty Lime,Rum Punch,Frequently,1,1091.0,No,Instagram,High Price
789,25,Female,Bangalore,₹80k+,"Thai, Continental, Chinese",Spicy Guava,Whiskey Sour,Occasionally,5,738.0,No,"Google Search, Swiggy Ads",Small Portion
790,52,Female,Chennai,₹40k–60k,"Continental, Indian",Minty Lime,Margarita,Occasionally,3,842.0,Yes,Instagram,Wrong Order
791,32,Other,Hyderabad,₹40k–60k,"Continental, Thai",Minty Lime,Gin & Tonic,Rarely,1,946.0,Yes,Zomato,"High Price, None"
792,39,Female,Hyderabad,<₹20k,"Italian, Thai, Mexican",Spicy Guava,Rum Punch,Rarely,4,705.0,No,Friend Referral,Late Delivery
793,31,Female,Bangalore,₹40k–60k,Italian,Virgin Mojito,Gin & Tonic,Rarely,2,1045.0,Yes,Friend Referral,None
794,43,Female,Delhi,₹20k–40k,"Indian, Mexican",Spicy Guava,Gin & Tonic,Occasionally,4,1282.0,No,Google Search,Late Delivery
795,45,Female,Bangalore,<₹20k,"Continental, Indian, Mexican",Spicy Guava,Margarita,Rarely,2,1250.0,Yes,Zomato,Small Portion
796,40,Other,Bangalore,₹20k–40k,"Mexican, Thai",Minty Lime,Rum Punch,Occasionally,1,1148.0,Yes,"Zomato, Swiggy Ads",Wrong Order
797,31,Female,Mumbai,₹80k+,"Chinese, Italian, Continental",Virgin Mojito,Gin & Tonic,Occasionally,1,1146.0,Yes,"Zomato, Friend Referral",Late Delivery
798,41,Female,Chennai,₹60k–80k,"Italian, Continental",Fruit Fizz,Rum Punch,Rarely,2,1443.0,No,"Swiggy Ads, Instagram","Wrong Order, None"
799,19,Other,Hyderabad,₹80k+,"Indian, Chinese, Italian",Spicy Guava,Whiskey Sour,Frequently,3,1169.0,Yes,"Instagram, Swiggy Ads","Small Portion, Wrong Order"
800,43,Male,Delhi,₹60k–80k,"Italian, Indian",Virgin Mojito,Whiskey Sour,Frequently,5,1185.0,Yes,Friend Referral,"High Price, Wrong Order"
801,31,Other,Hyderabad,₹80k+,"Chinese, Indian, Continental",Spicy Guava,Gin & Tonic,Frequently,4,712.0,Yes,"Instagram, Swiggy Ads","None, High Price"
802,24,Male,Hyderabad,₹40k–60k,"Chinese, Mexican",Spicy Guava,Rum Punch,Occasionally,4,1267.0,Yes,"Swiggy Ads, Google Search","None, High Price"
803,20,Other,Chennai,₹20k–40k,Mexican,Spicy Guava,Gin & Tonic,Occasionally,4,1080.0,No,"Swiggy Ads, Zomato, Instagram",Wrong Order
804,40,Other,Hyderabad,₹60k–80k,Indian,Spicy Guava,Rum Punch,Occasionally,1,984.0,No,Swiggy Ads,"Wrong Order, High Price"
805,35,Female,Hyderabad,<₹20k,"Thai, Continental",Minty Lime,Rum Punch,Rarely,4,934.0,Yes,Instagram,High Price
806,55,Male,Bangalore,₹20k–40k,"Indian, Thai",Virgin Mojito,Margarita,Occasionally,5,890.0,Yes,"Swiggy Ads, Zomato",Small Portion
807,52,Female,Chennai,<₹20k,"Continental, Italian, Indian",Virgin Mojito,Margarita,Rarely,5,1251.0,Yes,"Zomato, Friend Referral",None
808,32,Male,Mumbai,₹20k–40k,"Thai, Chinese",Virgin Mojito,Margarita,Rarely,2,994.0,No,Instagram,"Small Portion, High Price"
809,42,Other,Delhi,₹20k–40k,"Continental, Thai, Italian",Spicy Guava,Gin & Tonic,Frequently,1,898.0,No,Swiggy Ads,Small Portion
810,54,Other,Hyderabad,₹80k+,Chinese,Minty Lime,Margarita,Frequently,5,846.0,Yes,"Google Search, Zomato, Instagram",Late Delivery
811,45,Male,Delhi,₹60k–80k,"Thai, Italian",Spicy Guava,Margarita,Frequently,3,1034.0,No,"Zomato, Friend Referral","Late Delivery, None"
812,27,Female,Mumbai,₹60k–80k,Thai,Spicy Guava,Whiskey Sour,Rarely,1,928.0,Yes,"Zomato, Google Search, Instagram","High Price, Late Delivery"
813,56,Female,Delhi,₹20k–40k,"Chinese, Indian, Mexican",Virgin Mojito,Rum Punch,Rarely,1,882.0,No,"Zomato, Instagram, Swiggy Ads","Small Portion, None"
814,34,Female,Mumbai,₹40k–60k,Italian,Spicy Guava,Rum Punch,Rarely,5,724.0,No,"Instagram, Friend Referral, Swiggy Ads","High Price, Small Portion"
815,56,Female,Bangalore,₹40k–60k,"Chinese, Mexican, Indian",Fruit Fizz,Margarita,Occasionally,3,1192.0,No,Swiggy Ads,High Price
816,39,Other,Hyderabad,<₹20k,Chinese,Spicy Guava,Rum Punch,Rarely,2,972.0,No,"Friend Referral, Zomato",High Price
817,43,Other,Mumbai,<₹20k,"Continental, Italian, Chinese",Fruit Fizz,Whiskey Sour,Frequently,5,783.0,Yes,"Friend Referral, Zomato",High Price
818,42,Other,Delhi,₹80k+,"Italian, Continental, Mexican",Spicy Guava,Whiskey Sour,Frequently,3,946.0,No,"Swiggy Ads, Zomato","None, High Price"
819,34,Other,Hyderabad,₹20k–40k,Mexican,Minty Lime,Margarita,Rarely,1,1110.0,Yes,"Instagram, Zomato, Google Search",Small Portion
820,30,Other,Bangalore,<₹20k,Continental,Minty Lime,Whiskey Sour,Rarely,3,1006.0,Yes,"Friend Referral, Google Search",High Price
821,37,Female,Hyderabad,<₹20k,Italian,Virgin Mojito,Rum Punch,Frequently,1,1038.0,Yes,"Swiggy Ads, Friend Referral","None, Small Portion"
822,42,Female,Mumbai,₹20k–40k,Italian,Spicy Guava,Gin & Tonic,Rarely,5,1009.0,No,"Friend Referral, Instagram",High Price
823,21,Female,Bangalore,₹80k+,"Thai, Continental",Fruit Fizz,Rum Punch,Frequently,5,745.0,Yes,"Swiggy Ads, Friend Referral, Google Search","None, Wrong Order"
824,27,Female,Delhi,<₹20k,"Indian, Continental, Chinese",Fruit Fizz,Gin & Tonic,Occasionally,4,1190.0,Yes,"Google Search, Swiggy Ads",High Price
825,20,Other,Bangalore,₹80k+,Indian,Spicy Guava,Margarita,Frequently,4,658.0,Yes,"Instagram, Swiggy Ads",Small Portion
826,58,Other,Bangalore,₹60k–80k,Indian,Fruit Fizz,Gin & Tonic,Occasionally,4,1092.0,Yes,"Zomato, Google Search, Friend Referral",Wrong Order
827,35,Other,Chennai,₹80k+,"Chinese, Indian",Minty Lime,Whiskey Sour,Rarely,5,1123.0,Yes,"Google Search, Swiggy Ads, Zomato",Late Delivery
828,53,Male,Bangalore,₹40k–60k,"Italian, Indian",Fruit Fizz,Rum Punch,Rarely,2,956.0,No,"Google Search, Friend Referral",Small Portion
829,39,Female,Bangalore,₹40k–60k,"Thai, Mexican, Indian",Virgin Mojito,Gin & Tonic,Occasionally,5,1071.0,No,Instagram,Late Delivery
830,51,Female,Hyderabad,₹80k+,"Continental, Thai",Minty Lime,Rum Punch,Rarely,3,945.0,Yes,Friend Referral,Wrong Order
831,25,Other,Delhi,₹40k–60k,"Indian, Italian",Minty Lime,Margarita,Occasionally,5,1073.0,No,Friend Referral,Small Portion
832,57,Female,Hyderabad,₹60k–80k,Italian,Minty Lime,Margarita,Rarely,5,1199.0,No,"Zomato, Google Search, Swiggy Ads",None
833,36,Female,Hyderabad,₹20k–40k,Mexican,Spicy Guava,Whiskey Sour,Frequently,1,842.0,Yes,"Zomato, Instagram, Friend Referral","None, Wrong Order"
834,59,Other,Mumbai,₹40k–60k,Thai,Spicy Guava,Margarita,Rarely,1,1135.0,No,"Zomato, Friend Referral",High Price
835,58,Male,Hyderabad,₹40k–60k,"Continental, Indian",Minty Lime,Gin & Tonic,Frequently,1,1338.0,No,Google Search,Small Portion
836,54,Male,Chennai,₹80k+,"Indian, Continental, Chinese",Spicy Guava,Margarita,Frequently,5,1053.0,Yes,"Friend Referral, Zomato, Instagram","Wrong Order, Late Delivery"
837,23,Male,Chennai,₹60k–80k,Italian,Fruit Fizz,Whiskey Sour,Occasionally,2,899.0,Yes,Friend Referral,"None, Small Portion"
838,43,Other,Mumbai,₹20k–40k,Thai,Spicy Guava,Rum Punch,Rarely,3,1453.0,No,"Swiggy Ads, Zomato, Google Search",High Price
839,51,Female,Delhi,₹80k+,"Thai, Chinese, Mexican",Spicy Guava,Rum Punch,Occasionally,3,1018.0,Yes,Instagram,High Price
840,23,Other,Delhi,₹80k+,"Italian, Indian, Continental",Minty Lime,Margarita,Rarely,2,1046.0,Yes,"Google Search, Instagram",Late Delivery
841,54,Other,Hyderabad,₹60k–80k,"Mexican, Indian",Virgin Mojito,Gin & Tonic,Frequently,2,1050.0,Yes,"Swiggy Ads, Instagram, Zomato","High Price, Small Portion"
842,50,Female,Hyderabad,₹20k–40k,"Mexican, Chinese, Thai",Virgin Mojito,Whiskey Sour,Frequently,3,1090.0,Yes,"Zomato, Friend Referral, Instagram","Wrong Order, High Price"
843,39,Male,Hyderabad,₹60k–80k,Thai,Virgin Mojito,Gin & Tonic,Rarely,4,932.0,No,"Google Search, Friend Referral",Small Portion
844,38,Male,Delhi,₹20k–40k,"Mexican, Thai, Indian",Fruit Fizz,Whiskey Sour,Rarely,1,1038.0,Yes,Zomato,Late Delivery
845,23,Other,Bangalore,₹60k–80k,"Chinese, Mexican, Thai",Spicy Guava,Margarita,Occasionally,1,1190.0,Yes,"Friend Referral, Google Search, Zomato",High Price
846,23,Male,Chennai,₹80k+,"Italian, Continental",Virgin Mojito,Whiskey Sour,Rarely,3,925.0,Yes,"Swiggy Ads, Friend Referral, Zomato","Small Portion, Wrong Order"
847,21,Other,Bangalore,₹80k+,Indian,Minty Lime,Whiskey Sour,Rarely,2,916.0,Yes,"Friend Referral, Google Search, Instagram","High Price, Small Portion"
848,47,Other,Bangalore,<₹20k,Mexican,Virgin Mojito,Margarita,Rarely,4,942.0,Yes,"Instagram, Swiggy Ads","Late Delivery, Small Portion"
849,28,Female,Delhi,₹40k–60k,Indian,Virgin Mojito,Gin & Tonic,Occasionally,3,780.0,Yes,"Instagram, Swiggy Ads, Google Search","Small Portion, Wrong Order"
850,47,Female,Bangalore,₹60k–80k,"Italian, Indian, Continental",Spicy Guava,Margarita,Rarely,1,863.0,No,"Zomato, Swiggy Ads","None, Late Delivery"
